ppm,intensity,intensity_shifted
494.959,0.904591,1101.809182
494.945,0.883764,1101.767528
494.93,0.862757,1101.725514
494.916,0.841605,1101.68321
494.901,0.820345,1101.64069
494.887,0.799011,1101.598022
494.872,0.777639,1101.555278
494.858,0.756267,1101.512534
494.843,0.734928,1101.469856
494.829,0.71366,1101.42732
494.815,0.6925,1101.385
494.8,0.671484,1101.342968
494.786,0.65065,1101.3013
494.771,0.630033,1101.260066
494.757,0.609674,1101.219348
494.742,0.589611,1101.179222
494.728,0.56988,1101.13976
494.713,0.550523,1101.101046
494.699,0.531577,1101.063154
494.685,0.513081,1101.026162
494.67,0.495075,1100.99015
494.656,0.477596,1100.955192
494.641,0.460685,1100.92137
494.627,0.44438,1100.88876
494.612,0.428718,1100.857436
494.598,0.413735,1100.82747
494.583,0.399469,1100.798938
494.569,0.385954,1100.771908
494.555,0.373225,1100.74645
494.54,0.361312,1100.722624
494.526,0.350248,1100.700496
494.511,0.340059,1100.680118
494.497,0.330773,1100.661546
494.482,0.322413,1100.644826
494.468,0.315,1100.63
494.453,0.308552,1100.617104
494.439,0.303084,1100.606168
494.425,0.298607,1100.597214
494.41,0.295128,1100.590256
494.396,0.292652,1100.585304
494.381,0.291178,1100.582356
494.367,0.290701,1100.581402
494.352,0.291212,1100.582424
494.338,0.292697,1100.585394
494.323,0.295138,1100.590276
494.309,0.29851,1100.59702
494.295,0.302785,1100.60557
494.28,0.30793,1100.61586
494.266,0.313905,1100.62781
494.251,0.320666,1100.641332
494.237,0.328165,1100.65633
494.222,0.336346,1100.672692
494.208,0.345152,1100.690304
494.193,0.354516,1100.709032
494.179,0.364371,1100.728742
494.165,0.374643,1100.749286
494.15,0.385254,1100.770508
494.136,0.396121,1100.792242
494.121,0.407161,1100.814322
494.107,0.418281,1100.836562
494.092,0.429392,1100.858784
494.078,0.440396,1100.880792
494.063,0.451196,1100.902392
494.049,0.461693,1100.923386
494.035,0.471785,1100.94357
494.02,0.48137,1100.96274
494.006,0.490346,1100.980692
493.991,0.498609,1100.997218
493.977,0.506057,1101.012114
493.962,0.512589,1101.025178
493.948,0.518107,1101.036214
493.933,0.522512,1101.045024
493.919,0.525709,1101.051418
493.905,0.527609,1101.055218
493.89,0.528124,1101.056248
493.876,0.527171,1101.054342
493.861,0.524673,1101.049346
493.847,0.520559,1101.041118
493.832,0.514761,1101.029522
493.818,0.507222,1101.014444
493.803,0.49789,1100.99578
493.789,0.48672,1100.97344
493.775,0.473676,1100.947352
493.76,0.458729,1100.917458
493.746,0.441862,1100.883724
493.731,0.423064,1100.846128
493.717,0.402334,1100.804668
493.702,0.379682,1100.759364
493.688,0.355126,1100.710252
493.673,0.328695,1100.65739
493.659,0.300426,1100.600852
493.645,0.270369,1100.540738
493.63,0.238583,1100.477166
493.616,0.205135,1100.41027
493.601,0.170104,1100.340208
493.587,0.133578,1100.267156
493.572,0.0956531,1100.191306
493.558,0.0564359,1100.112872
493.543,0.0160414,1100.032083
493.529,-0.0254082,1099.949184
493.515,-0.0677816,1099.864437
493.5,-0.110941,1099.778118
493.486,-0.154742,1099.690516
493.471,-0.199033,1099.601934
493.457,-0.243659,1099.512682
493.442,-0.288457,1099.423086
493.428,-0.333263,1099.333474
493.413,-0.377907,1099.244186
493.399,-0.422219,1099.155562
493.385,-0.466026,1099.067948
493.37,-0.509154,1098.981692
493.356,-0.551429,1098.897142
493.341,-0.592677,1098.814646
493.327,-0.632727,1098.734546
493.312,-0.671409,1098.657182
493.298,-0.708558,1098.582884
493.284,-0.744012,1098.511976
493.269,-0.777613,1098.444774
493.255,-0.809212,1098.381576
493.24,-0.838663,1098.322674
493.226,-0.86583,1098.26834
493.211,-0.890583,1098.218834
493.197,-0.912802,1098.174396
493.182,-0.932377,1098.135246
493.168,-0.949207,1098.101586
493.154,-0.963203,1098.073594
493.139,-0.974286,1098.051428
493.125,-0.982387,1098.035226
493.11,-0.987454,1098.025092
493.096,-0.989442,1098.021116
493.081,-0.988323,1098.023354
493.067,-0.98408,1098.03184
493.052,-0.976709,1098.046582
493.038,-0.966221,1098.067558
493.024,-0.952636,1098.094728
493.009,-0.935993,1098.128014
492.995,-0.916339,1098.167322
492.98,-0.893739,1098.212522
492.966,-0.868267,1098.263466
492.951,-0.840011,1098.319978
492.937,-0.809068,1098.381864
492.922,-0.775553,1098.448894
492.908,-0.739587,1098.520826
492.894,-0.701304,1098.597392
492.879,-0.660846,1098.678308
492.865,-0.618368,1098.763264
492.85,-0.574029,1098.851942
492.836,-0.528001,1098.943998
492.821,-0.48046,1099.03908
492.807,-0.431589,1099.136822
492.792,-0.381578,1099.236844
492.778,-0.33062,1099.33876
492.764,-0.278913,1099.442174
492.749,-0.226658,1099.546684
492.735,-0.174057,1099.651886
492.72,-0.121315,1099.75737
492.706,-0.0686367,1099.862727
492.691,-0.0162238,1099.967552
492.677,0.0357195,1100.071439
492.662,0.0869937,1100.173987
492.648,0.137405,1100.27481
492.634,0.186759,1100.373518
492.619,0.234868,1100.469736
492.605,0.281552,1100.563104
492.59,0.326634,1100.653268
492.576,0.369949,1100.739898
492.561,0.411335,1100.82267
492.547,0.450641,1100.901282
492.532,0.487723,1100.975446
492.518,0.522452,1101.044904
492.504,0.554701,1101.109402
492.489,0.584361,1101.168722
492.475,0.611328,1101.222656
492.46,0.635514,1101.271028
492.446,0.656839,1101.313678
492.431,0.675233,1101.350466
492.417,0.690644,1101.381288
492.402,0.703026,1101.406052
492.388,0.712346,1101.424692
492.374,0.718584,1101.437168
492.359,0.721729,1101.443458
492.345,0.721784,1101.443568
492.33,0.718761,1101.437522
492.316,0.712685,1101.42537
492.301,0.703587,1101.407174
492.287,0.691515,1101.38303
492.272,0.67652,1101.35304
492.258,0.658665,1101.31733
492.244,0.638023,1101.276046
492.229,0.614673,1101.229346
492.215,0.588702,1101.177404
492.2,0.560204,1101.120408
492.186,0.529282,1101.058564
492.171,0.49604,1100.99208
492.157,0.460593,1100.921186
492.142,0.423054,1100.846108
492.128,0.383546,1100.767092
492.114,0.342191,1100.684382
492.099,0.299117,1100.598234
492.085,0.254452,1100.508904
492.07,0.208325,1100.41665
492.056,0.160869,1100.321738
492.041,0.112213,1100.224426
492.027,0.0624887,1100.124977
492.012,0.0118273,1100.023655
491.998,-0.0396434,1099.920713
491.984,-0.0917957,1099.816409
491.969,-0.144505,1099.71099
491.955,-0.197648,1099.604704
491.94,-0.251105,1099.49779
491.926,-0.30476,1099.39048
491.911,-0.358498,1099.283004
491.897,-0.412213,1099.175574
491.882,-0.465796,1099.068408
491.868,-0.519148,1098.961704
491.854,-0.572172,1098.855656
491.839,-0.624773,1098.750454
491.825,-0.676864,1098.646272
491.81,-0.728361,1098.543278
491.796,-0.779183,1098.441634
491.781,-0.829255,1098.34149
491.767,-0.878507,1098.242986
491.752,-0.926871,1098.146258
491.738,-0.974283,1098.051434
491.724,-1.02069,1097.95862
491.709,-1.06602,1097.86796
491.695,-1.11024,1097.77952
491.68,-1.15329,1097.69342
491.666,-1.19513,1097.60974
491.651,-1.23571,1097.52858
491.637,-1.27499,1097.45002
491.623,-1.31294,1097.37412
491.608,-1.34952,1097.30096
491.594,-1.3847,1097.2306
491.579,-1.41844,1097.16312
491.565,-1.45072,1097.09856
491.55,-1.4815,1097.037
491.536,-1.51075,1096.9785
491.521,-1.53846,1096.92308
491.507,-1.56458,1096.87084
491.493,-1.58911,1096.82178
491.478,-1.61201,1096.77598
491.464,-1.63326,1096.73348
491.449,-1.65284,1096.69432
491.435,-1.67073,1096.65854
491.42,-1.68689,1096.62622
491.406,-1.70132,1096.59736
491.391,-1.714,1096.572
491.377,-1.72489,1096.55022
491.363,-1.73399,1096.53202
491.348,-1.74128,1096.51744
491.334,-1.74675,1096.5065
491.319,-1.75037,1096.49926
491.305,-1.75214,1096.49572
491.29,-1.75205,1096.4959
491.276,-1.75009,1096.49982
491.261,-1.74626,1096.50748
491.247,-1.74055,1096.5189
491.233,-1.73298,1096.53404
491.218,-1.72353,1096.55294
491.204,-1.71223,1096.57554
491.189,-1.69909,1096.60182
491.175,-1.68412,1096.63176
491.16,-1.66735,1096.6653
491.146,-1.64881,1096.70238
491.131,-1.62853,1096.74294
491.117,-1.60655,1096.7869
491.103,-1.58292,1096.83416
491.088,-1.55768,1096.88464
491.074,-1.53091,1096.93818
491.059,-1.50265,1096.9947
491.045,-1.47299,1097.05402
491.03,-1.442,1097.116
491.016,-1.40976,1097.18048
491.001,-1.37637,1097.24726
490.987,-1.34192,1097.31616
490.973,-1.30651,1097.38698
490.958,-1.27026,1097.45948
490.944,-1.23329,1097.53342
490.929,-1.19571,1097.60858
490.915,-1.15766,1097.68468
490.9,-1.11926,1097.76148
490.886,-1.08065,1097.8387
490.871,-1.04199,1097.91602
490.857,-1.0034,1097.9932
490.843,-0.965043,1098.069914
490.828,-0.92707,1098.14586
490.814,-0.889636,1098.220728
490.799,-0.852892,1098.294216
490.785,-0.816998,1098.366004
490.77,-0.78211,1098.43578
490.756,-0.748381,1098.503238
490.741,-0.715968,1098.568064
490.727,-0.685019,1098.629962
490.713,-0.655687,1098.688626
490.698,-0.628113,1098.743774
490.684,-0.602438,1098.795124
490.669,-0.578796,1098.842408
490.655,-0.557316,1098.885368
490.64,-0.538117,1098.923766
490.626,-0.521312,1098.957376
490.611,-0.507005,1098.98599
490.597,-0.49529,1099.00942
490.583,-0.486251,1099.027498
490.568,-0.479961,1099.040078
490.554,-0.476482,1099.047036
490.539,-0.475862,1099.048276
490.525,-0.478139,1099.043722
490.51,-0.483338,1099.033324
490.496,-0.491467,1099.017066
490.481,-0.502522,1098.994956
490.467,-0.516487,1098.967026
490.453,-0.533328,1098.933344
490.438,-0.553,1098.894
490.424,-0.57544,1098.84912
490.409,-0.600573,1098.798854
490.395,-0.62831,1098.74338
490.38,-0.658545,1098.68291
490.366,-0.691159,1098.617682
490.351,-0.726023,1098.547954
490.337,-0.762987,1098.474026
490.323,-0.801898,1098.396204
490.308,-0.842583,1098.314834
490.294,-0.884862,1098.230276
490.279,-0.928541,1098.142918
490.265,-0.973419,1098.053162
490.25,-1.01928,1097.96144
490.236,-1.06592,1097.86816
490.221,-1.11309,1097.77382
490.207,-1.16058,1097.67884
490.193,-1.20814,1097.58372
490.178,-1.25552,1097.48896
490.164,-1.30249,1097.39502
490.149,-1.3488,1097.3024
490.135,-1.39421,1097.21158
490.12,-1.43846,1097.12308
490.106,-1.48132,1097.03736
490.092,-1.52254,1096.95492
490.077,-1.56189,1096.87622
490.063,-1.59914,1096.80172
490.048,-1.63408,1096.73184
490.034,-1.66647,1096.66706
490.019,-1.69613,1096.60774
490.005,-1.72285,1096.5543
489.99,-1.74645,1096.5071
489.976,-1.76677,1096.46646
489.962,-1.78365,1096.4327
489.947,-1.79694,1096.40612
489.933,-1.80652,1096.38696
489.918,-1.81228,1096.37544
489.904,-1.81412,1096.37176
489.889,-1.81198,1096.37604
489.875,-1.80578,1096.38844
489.86,-1.79549,1096.40902
489.846,-1.78109,1096.43782
489.832,-1.76257,1096.47486
489.817,-1.73996,1096.52008
489.803,-1.71327,1096.57346
489.788,-1.68257,1096.63486
489.774,-1.64793,1096.70414
489.759,-1.60944,1096.78112
489.745,-1.5672,1096.8656
489.73,-1.52134,1096.95732
489.716,-1.472,1097.056
489.702,-1.41935,1097.1613
489.687,-1.36354,1097.27292
489.673,-1.30477,1097.39046
489.658,-1.24325,1097.5135
489.644,-1.17918,1097.64164
489.629,-1.11279,1097.77442
489.615,-1.04432,1097.91136
489.6,-0.974012,1098.051976
489.586,-0.902117,1098.195766
489.572,-0.828896,1098.342208
489.557,-0.754615,1098.49077
489.543,-0.679542,1098.640916
489.528,-0.60395,1098.7921
489.514,-0.528112,1098.943776
489.499,-0.452301,1099.095398
489.485,-0.376789,1099.246422
489.47,-0.301844,1099.396312
489.456,-0.227732,1099.544536
489.442,-0.154712,1099.690576
489.427,-0.0830363,1099.833927
489.413,-0.0129496,1099.974101
489.398,0.0553113,1100.110623
489.384,0.121524,1100.243048
489.369,0.185474,1100.370948
489.355,0.246959,1100.493918
489.34,0.305793,1100.611586
489.326,0.361802,1100.723604
489.312,0.414827,1100.829654
489.297,0.464725,1100.92945
489.283,0.511371,1101.022742
489.268,0.554655,1101.10931
489.254,0.594484,1101.188968
489.239,0.630784,1101.261568
489.225,0.663498,1101.326996
489.21,0.692587,1101.385174
489.196,0.71803,1101.43606
489.182,0.739825,1101.47965
489.167,0.757986,1101.515972
489.153,0.772543,1101.545086
489.138,0.783547,1101.567094
489.124,0.791062,1101.582124
489.109,0.795171,1101.590342
489.095,0.79597,1101.59194
489.08,0.793569,1101.587138
489.066,0.788095,1101.57619
489.052,0.779684,1101.559368
489.037,0.768487,1101.536974
489.023,0.754665,1101.50933
489.008,0.738389,1101.476778
488.994,0.719836,1101.439672
488.979,0.699196,1101.398392
488.965,0.676662,1101.353324
488.95,0.652432,1101.304864
488.936,0.62671,1101.25342
488.922,0.599702,1101.199404
488.907,0.571614,1101.143228
488.893,0.542656,1101.085312
488.878,0.513034,1101.026068
488.864,0.482953,1100.965906
488.849,0.452614,1100.905228
488.835,0.422217,1100.844434
488.82,0.391952,1100.783904
488.806,0.362005,1100.72401
488.792,0.332556,1100.665112
488.777,0.303773,1100.607546
488.763,0.275818,1100.551636
488.748,0.248841,1100.497682
488.734,0.222982,1100.445964
488.719,0.19837,1100.39674
488.705,0.175121,1100.350242
488.69,0.153339,1100.306678
488.676,0.133115,1100.26623
488.662,0.114527,1100.229054
488.647,0.0976394,1100.195279
488.633,0.0825035,1100.165007
488.618,0.0691551,1100.13831
488.604,0.0576191,1100.115238
488.589,0.0479047,1100.095809
488.575,0.0400074,1100.080015
488.56,0.0339129,1100.067826
488.546,0.0295906,1100.059181
488.532,0.0269992,1100.053998
488.517,0.0260852,1100.05217
488.503,0.0267848,1100.05357
488.488,0.029023,1100.058046
488.474,0.0327145,1100.065429
488.459,0.0377668,1100.075534
488.445,0.0440762,1100.088152
488.431,0.051534,1100.103068
488.416,0.0600238,1100.120048
488.402,0.069425,1100.13885
488.387,0.0796098,1100.15922
488.373,0.0904488,1100.180898
488.358,0.101809,1100.203618
488.344,0.113556,1100.227112
488.329,0.125554,1100.251108
488.315,0.137668,1100.275336
488.301,0.149764,1100.299528
488.286,0.161709,1100.323418
488.272,0.173375,1100.34675
488.257,0.184635,1100.36927
488.243,0.195369,1100.390738
488.228,0.205463,1100.410926
488.214,0.214805,1100.42961
488.199,0.223296,1100.446592
488.185,0.230839,1100.461678
488.171,0.237347,1100.474694
488.156,0.242744,1100.485488
488.142,0.246961,1100.493922
488.127,0.249936,1100.499872
488.113,0.251622,1100.503244
488.098,0.251977,1100.503954
488.084,0.250974,1100.501948
488.069,0.248591,1100.497182
488.055,0.244821,1100.489642
488.041,0.239664,1100.479328
488.026,0.233132,1100.466264
488.012,0.225246,1100.450492
487.997,0.216037,1100.432074
487.983,0.205547,1100.411094
487.968,0.193823,1100.387646
487.954,0.180923,1100.361846
487.939,0.166915,1100.33383
487.925,0.151871,1100.303742
487.911,0.135873,1100.271746
487.896,0.119006,1100.238012
487.882,0.101364,1100.202728
487.867,0.0830422,1100.166084
487.853,0.0641441,1100.128288
487.838,0.0447742,1100.089548
487.824,0.0250395,1100.050079
487.809,0.00505,1100.0101
487.795,-0.015084,1099.969832
487.781,-0.0352512,1099.929498
487.766,-0.0553414,1099.889317
487.752,-0.0752461,1099.849508
487.737,-0.0948566,1099.810287
487.723,-0.114069,1099.771862
487.708,-0.132784,1099.734432
487.694,-0.150902,1099.698196
487.679,-0.168332,1099.663336
487.665,-0.184989,1099.630022
487.651,-0.200791,1099.598418
487.636,-0.215664,1099.568672
487.622,-0.22954,1099.54092
487.607,-0.242361,1099.515278
487.593,-0.254074,1099.491852
487.578,-0.264635,1099.47073
487.564,-0.274009,1099.451982
487.549,-0.28217,1099.43566
487.535,-0.289099,1099.421802
487.521,-0.294786,1099.410428
487.506,-0.299231,1099.401538
487.492,-0.302443,1099.395114
487.477,-0.304437,1099.391126
487.463,-0.305241,1099.389518
487.448,-0.304888,1099.390224
487.434,-0.303418,1099.393164
487.419,-0.300883,1099.398234
487.405,-0.297339,1099.405322
487.391,-0.29285,1099.4143
487.376,-0.287488,1099.425024
487.362,-0.281328,1099.437344
487.347,-0.274455,1099.45109
487.333,-0.266954,1099.466092
487.318,-0.258917,1099.482166
487.304,-0.25044,1099.49912
487.289,-0.241624,1099.516752
487.275,-0.232568,1099.534864
487.261,-0.223376,1099.553248
487.246,-0.214154,1099.571692
487.232,-0.205008,1099.589984
487.217,-0.196041,1099.607918
487.203,-0.187361,1099.625278
487.188,-0.179071,1099.641858
487.174,-0.171273,1099.657454
487.159,-0.164066,1099.671868
487.145,-0.157547,1099.684906
487.131,-0.151811,1099.696378
487.116,-0.146945,1099.70611
487.102,-0.143036,1099.713928
487.087,-0.140161,1099.719678
487.073,-0.138398,1099.723204
487.058,-0.137814,1099.724372
487.044,-0.138473,1099.723054
487.029,-0.140431,1099.719138
487.015,-0.14374,1099.71252
487.001,-0.148444,1099.703112
486.986,-0.154578,1099.690844
486.972,-0.162173,1099.675654
486.957,-0.171254,1099.657492
486.943,-0.181836,1099.636328
486.928,-0.19393,1099.61214
486.914,-0.207539,1099.584922
486.899,-0.222658,1099.554684
486.885,-0.239279,1099.521442
486.871,-0.257385,1099.48523
486.856,-0.276954,1099.446092
486.842,-0.297959,1099.404082
486.827,-0.320366,1099.359268
486.813,-0.344137,1099.311726
486.798,-0.369231,1099.261538
486.784,-0.395599,1099.208802
486.77,-0.423192,1099.153616
486.755,-0.451955,1099.09609
486.741,-0.48183,1099.03634
486.726,-0.512758,1098.974484
486.712,-0.544678,1098.910644
486.697,-0.577525,1098.84495
486.683,-0.611234,1098.777532
486.668,-0.645741,1098.708518
486.654,-0.680978,1098.638044
486.64,-0.71688,1098.56624
486.625,-0.753382,1098.493236
486.611,-0.790417,1098.419166
486.596,-0.827921,1098.344158
486.582,-0.865834,1098.268332
486.567,-0.904093,1098.191814
486.553,-0.94264,1098.11472
486.538,-0.981418,1098.037164
486.524,-1.02037,1097.95926
486.51,-1.05946,1097.88108
486.495,-1.09862,1097.80276
486.481,-1.13781,1097.72438
486.466,-1.17699,1097.64602
486.452,-1.21611,1097.56778
486.437,-1.25515,1097.4897
486.423,-1.29407,1097.41186
486.408,-1.33283,1097.33434
486.394,-1.37142,1097.25716
486.38,-1.4098,1097.1804
486.365,-1.44794,1097.10412
486.351,-1.48584,1097.02832
486.336,-1.52347,1096.95306
486.322,-1.56081,1096.87838
486.307,-1.59786,1096.80428
486.293,-1.63459,1096.73082
486.278,-1.671,1096.658
486.264,-1.70706,1096.58588
486.25,-1.74279,1096.51442
486.235,-1.77815,1096.4437
486.221,-1.81315,1096.3737
486.206,-1.84776,1096.30448
486.192,-1.88199,1096.23602
486.177,-1.9158,1096.1684
486.163,-1.94921,1096.10158
486.148,-1.98217,1096.03566
486.134,-2.01468,1095.97064
486.12,-2.04672,1095.90656
486.105,-2.07827,1095.84346
486.091,-2.1093,1095.7814
486.076,-2.13978,1095.72044
486.062,-2.16968,1095.66064
486.047,-2.19897,1095.60206
486.033,-2.22761,1095.54478
486.018,-2.25556,1095.48888
486.004,-2.28277,1095.43446
485.99,-2.30921,1095.38158
485.975,-2.33482,1095.33036
485.961,-2.35954,1095.28092
485.946,-2.38332,1095.23336
485.932,-2.4061,1095.1878
485.917,-2.42781,1095.14438
485.903,-2.4484,1095.1032
485.888,-2.46778,1095.06444
485.874,-2.4859,1095.0282
485.86,-2.50268,1094.99464
485.845,-2.51804,1094.96392
485.831,-2.53192,1094.93616
485.816,-2.54422,1094.91156
485.802,-2.55489,1094.89022
485.787,-2.56384,1094.87232
485.773,-2.57099,1094.85802
485.758,-2.57628,1094.84744
485.744,-2.57961,1094.84078
485.73,-2.58094,1094.83812
485.715,-2.58017,1094.83966
485.701,-2.57725,1094.8455
485.686,-2.57212,1094.85576
485.672,-2.5647,1094.8706
485.657,-2.55495,1094.8901
485.643,-2.5428,1094.9144
485.628,-2.52823,1094.94354
485.614,-2.51117,1094.97766
485.6,-2.49161,1095.01678
485.585,-2.4695,1095.061
485.571,-2.44483,1095.11034
485.556,-2.41758,1095.16484
485.542,-2.38773,1095.22454
485.527,-2.3553,1095.2894
485.513,-2.32028,1095.35944
485.498,-2.2827,1095.4346
485.484,-2.24257,1095.51486
485.47,-2.19992,1095.60016
485.455,-2.1548,1095.6904
485.441,-2.10724,1095.78552
485.426,-2.05732,1095.88536
485.412,-2.00509,1095.98982
485.397,-1.95063,1096.09874
485.383,-1.89401,1096.21198
485.368,-1.83533,1096.32934
485.354,-1.77468,1096.45064
485.34,-1.71218,1096.57564
485.325,-1.64792,1096.70416
485.311,-1.58203,1096.83594
485.296,-1.51464,1096.97072
485.282,-1.44587,1097.10826
485.267,-1.37587,1097.24826
485.253,-1.30478,1097.39044
485.239,-1.23275,1097.5345
485.224,-1.15992,1097.68016
485.21,-1.08646,1097.82708
485.195,-1.01252,1097.97496
485.181,-0.938267,1098.123466
485.166,-0.863866,1098.272268
485.152,-0.789482,1098.421036
485.137,-0.715282,1098.569436
485.123,-0.641432,1098.717136
485.109,-0.568101,1098.863798
485.094,-0.495452,1099.009096
485.08,-0.423652,1099.152696
485.065,-0.352863,1099.294274
485.051,-0.283242,1099.433516
485.036,-0.214949,1099.570102
485.022,-0.148135,1099.70373
485.007,-0.0829461,1099.834108
484.993,-0.0195285,1099.960943
484.979,0.0419816,1100.083963
484.964,0.101452,1100.202904
484.95,0.158759,1100.317518
484.935,0.213781,1100.427562
484.921,0.266409,1100.532818
484.906,0.316537,1100.633074
484.892,0.36407,1100.72814
484.877,0.40892,1100.81784
484.863,0.451007,1100.902014
484.849,0.490259,1100.980518
484.834,0.526614,1101.053228
484.82,0.560018,1101.120036
484.805,0.590427,1101.180854
484.791,0.617805,1101.23561
484.776,0.642124,1101.284248
484.762,0.663368,1101.326736
484.747,0.681528,1101.363056
484.733,0.696602,1101.393204
484.719,0.708602,1101.417204
484.704,0.717541,1101.435082
484.69,0.723449,1101.446898
484.675,0.726356,1101.452712
484.661,0.726306,1101.452612
484.646,0.723346,1101.446692
484.632,0.717534,1101.435068
484.617,0.708932,1101.417864
484.603,0.69761,1101.39522
484.589,0.683644,1101.367288
484.574,0.667116,1101.334232
484.56,0.648112,1101.296224
484.545,0.626726,1101.253452
484.531,0.603053,1101.206106
484.516,0.577194,1101.154388
484.502,0.549253,1101.098506
484.487,0.519339,1101.038678
484.473,0.48756,1100.97512
484.459,0.45403,1100.90806
484.444,0.418863,1100.837726
484.43,0.382175,1100.76435
484.415,0.344082,1100.688164
484.401,0.304702,1100.609404
484.386,0.264153,1100.528306
484.372,0.222551,1100.445102
484.357,0.180013,1100.360026
484.343,0.136655,1100.27331
484.329,0.0925898,1100.18518
484.314,0.0479309,1100.095862
484.3,0.00278906,1100.005578
484.285,-0.0427293,1099.914541
484.271,-0.0885187,1099.822963
484.256,-0.134477,1099.731046
484.242,-0.180504,1099.638992
484.227,-0.226506,1099.546988
484.213,-0.272389,1099.455222
484.199,-0.318065,1099.36387
484.184,-0.36345,1099.2731
484.17,-0.408464,1099.183072
484.155,-0.453031,1099.093938
484.141,-0.497079,1099.005842
484.126,-0.54054,1098.91892
484.112,-0.583351,1098.833298
484.097,-0.625455,1098.74909
484.083,-0.666796,1098.666408
484.069,-0.707326,1098.585348
484.054,-0.746999,1098.506002
484.04,-0.785775,1098.42845
484.025,-0.823617,1098.352766
484.011,-0.860493,1098.279014
483.996,-0.896376,1098.207248
483.982,-0.931241,1098.137518
483.967,-0.965071,1098.069858
483.953,-0.997847,1098.004306
483.939,-1.02956,1097.94088
483.924,-1.0602,1097.8796
483.91,-1.08976,1097.82048
483.895,-1.11824,1097.76352
483.881,-1.14564,1097.70872
483.866,-1.17197,1097.65606
483.852,-1.19724,1097.60552
483.837,-1.22145,1097.5571
483.823,-1.24461,1097.51078
483.809,-1.26675,1097.4665
483.794,-1.28787,1097.42426
483.78,-1.30801,1097.38398
483.765,-1.32717,1097.34566
483.751,-1.34538,1097.30924
483.736,-1.36266,1097.27468
483.722,-1.37905,1097.2419
483.707,-1.39455,1097.2109
483.693,-1.40921,1097.18158
483.679,-1.42304,1097.15392
483.664,-1.43608,1097.12784
483.65,-1.44834,1097.10332
483.635,-1.45987,1097.08026
483.621,-1.47068,1097.05864
483.606,-1.48081,1097.03838
483.592,-1.49028,1097.01944
483.578,-1.49912,1097.00176
483.563,-1.50734,1096.98532
483.549,-1.51499,1096.97002
483.534,-1.52208,1096.95584
483.52,-1.52863,1096.94274
483.505,-1.53466,1096.93068
483.491,-1.54021,1096.91958
483.476,-1.54527,1096.90946
483.462,-1.54988,1096.90024
483.448,-1.55404,1096.89192
483.433,-1.55777,1096.88446
483.419,-1.56108,1096.87784
483.404,-1.56398,1096.87204
483.39,-1.56649,1096.86702
483.375,-1.56859,1096.86282
483.361,-1.5703,1096.8594
483.346,-1.57163,1096.85674
483.332,-1.57256,1096.85488
483.318,-1.5731,1096.8538
483.303,-1.57324,1096.85352
483.289,-1.57298,1096.85404
483.274,-1.5723,1096.8554
483.26,-1.5712,1096.8576
483.245,-1.56966,1096.86068
483.231,-1.56767,1096.86466
483.216,-1.5652,1096.8696
483.202,-1.56225,1096.8755
483.188,-1.5588,1096.8824
483.173,-1.55481,1096.89038
483.159,-1.55027,1096.89946
483.144,-1.54515,1096.9097
483.13,-1.53943,1096.92114
483.115,-1.53308,1096.93384
483.101,-1.52608,1096.94784
483.086,-1.51839,1096.96322
483.072,-1.50998,1096.98004
483.058,-1.50083,1096.99834
483.043,-1.49091,1097.01818
483.029,-1.48019,1097.03962
483.014,-1.46864,1097.06272
483,-1.45623,1097.08754
482.985,-1.44294,1097.11412
482.971,-1.42874,1097.14252
482.956,-1.4136,1097.1728
482.942,-1.39751,1097.20498
482.928,-1.38044,1097.23912
482.913,-1.36236,1097.27528
482.899,-1.34328,1097.31344
482.884,-1.32316,1097.35368
482.87,-1.302,1097.396
482.855,-1.27979,1097.44042
482.841,-1.25652,1097.48696
482.826,-1.23219,1097.53562
482.812,-1.20681,1097.58638
482.798,-1.18038,1097.63924
482.783,-1.1529,1097.6942
482.769,-1.1244,1097.7512
482.754,-1.09489,1097.81022
482.74,-1.06439,1097.87122
482.725,-1.03292,1097.93416
482.711,-1.00053,1097.99894
482.696,-0.967247,1098.065506
482.682,-0.93311,1098.13378
482.668,-0.898167,1098.203666
482.653,-0.86247,1098.27506
482.639,-0.826072,1098.347856
482.624,-0.789035,1098.42193
482.61,-0.751425,1098.49715
482.595,-0.713309,1098.573382
482.581,-0.674762,1098.650476
482.566,-0.635861,1098.728278
482.552,-0.596691,1098.806618
482.538,-0.557336,1098.885328
482.523,-0.517885,1098.96423
482.509,-0.478433,1099.043134
482.494,-0.439075,1099.12185
482.48,-0.399909,1099.200182
482.465,-0.361039,1099.277922
482.451,-0.322566,1099.354868
482.436,-0.284595,1099.43081
482.422,-0.247232,1099.505536
482.408,-0.210586,1099.578828
482.393,-0.174761,1099.650478
482.379,-0.139867,1099.720266
482.364,-0.106009,1099.787982
482.35,-0.0732941,1099.853412
482.335,-0.041825,1099.91635
482.321,-0.0117039,1099.976592
482.306,0.0169684,1100.033937
482.292,0.0440961,1100.088192
482.278,0.0695879,1100.139176
482.263,0.0933531,1100.186706
482.249,0.115308,1100.230616
482.234,0.135373,1100.270746
482.22,0.153474,1100.306948
482.205,0.169543,1100.339086
482.191,0.183518,1100.367036
482.176,0.195345,1100.39069
482.162,0.204975,1100.40995
482.148,0.212368,1100.424736
482.133,0.217492,1100.434984
482.119,0.220322,1100.440644
482.104,0.220844,1100.441688
