ppm,intensity,intensity_shifted
508.922,-0.777766,599.222234
508.908,-0.785883,599.214117
508.893,-0.794556,599.205444
508.879,-0.803737,599.196263
508.864,-0.81337,599.18663
508.85,-0.823403,599.176597
508.835,-0.833777,599.166223
508.821,-0.844436,599.155564
508.807,-0.855323,599.144677
508.792,-0.866378,599.133622
508.778,-0.877544,599.122456
508.763,-0.888759,599.111241
508.749,-0.899961,599.100039
508.734,-0.911095,599.088905
508.72,-0.9221,599.0779
508.705,-0.932917,599.067083
508.691,-0.943492,599.056508
508.677,-0.953764,599.046236
508.662,-0.963684,599.036316
508.648,-0.973197,599.026803
508.633,-0.982252,599.017748
508.619,-0.990798,599.009202
508.604,-0.998794,599.001206
508.59,-1.00619,598.99381
508.575,-1.01296,598.98704
508.561,-1.01904,598.98096
508.547,-1.02442,598.97558
508.532,-1.02906,598.97094
508.518,-1.03293,598.96707
508.503,-1.036,598.964
508.489,-1.03825,598.96175
508.474,-1.03968,598.96032
508.46,-1.04025,598.95975
508.445,-1.03997,598.96003
508.431,-1.03883,598.96117
508.417,-1.03682,598.96318
508.402,-1.03395,598.96605
508.388,-1.03021,598.96979
508.373,-1.02563,598.97437
508.359,-1.02021,598.97979
508.344,-1.01396,598.98604
508.33,-1.00691,598.99309
508.315,-0.999091,599.000909
508.301,-0.990512,599.009488
508.287,-0.981211,599.018789
508.272,-0.971223,599.028777
508.258,-0.960578,599.039422
508.243,-0.949319,599.050681
508.229,-0.937487,599.062513
508.214,-0.925122,599.074878
508.2,-0.912273,599.087727
508.185,-0.898987,599.101013
508.171,-0.885311,599.114689
508.157,-0.8713,599.1287
508.142,-0.857002,599.142998
508.128,-0.842472,599.157528
508.113,-0.827762,599.172238
508.099,-0.812931,599.187069
508.084,-0.798031,599.201969
508.07,-0.783116,599.216884
508.055,-0.768242,599.231758
508.041,-0.753462,599.246538
508.027,-0.738833,599.261167
508.012,-0.724403,599.275597
507.998,-0.710228,599.289772
507.983,-0.696355,599.303645
507.969,-0.682834,599.317166
507.954,-0.669714,599.330286
507.94,-0.657037,599.342963
507.925,-0.644847,599.355153
507.911,-0.633184,599.366816
507.897,-0.622087,599.377913
507.882,-0.611592,599.388408
507.868,-0.60173,599.39827
507.853,-0.592528,599.407472
507.839,-0.584017,599.415983
507.824,-0.576219,599.423781
507.81,-0.569153,599.430847
507.795,-0.562836,599.437164
507.781,-0.55728,599.44272
507.767,-0.552497,599.447503
507.752,-0.548491,599.451509
507.738,-0.545267,599.454733
507.723,-0.542822,599.457178
507.709,-0.541155,599.458845
507.694,-0.540253,599.459747
507.68,-0.540108,599.459892
507.666,-0.540705,599.459295
507.651,-0.542027,599.457973
507.637,-0.544048,599.455952
507.622,-0.546748,599.453252
507.608,-0.5501,599.4499
507.593,-0.554072,599.445928
507.579,-0.55863,599.44137
507.564,-0.563741,599.436259
507.55,-0.569361,599.430639
507.536,-0.575455,599.424545
507.521,-0.581978,599.418022
507.507,-0.588886,599.411114
507.492,-0.596131,599.403869
507.478,-0.603666,599.396334
507.463,-0.611442,599.388558
507.449,-0.619406,599.380594
507.434,-0.627509,599.372491
507.42,-0.635698,599.364302
507.406,-0.643919,599.356081
507.391,-0.652122,599.347878
507.377,-0.660252,599.339748
507.362,-0.668255,599.331745
507.348,-0.676081,599.323919
507.333,-0.683678,599.316322
507.319,-0.690995,599.309005
507.304,-0.697983,599.302017
507.29,-0.704595,599.295405
507.276,-0.710786,599.289214
507.261,-0.716508,599.283492
507.247,-0.721722,599.278278
507.232,-0.726388,599.273612
507.218,-0.730467,599.269533
507.203,-0.733928,599.266072
507.189,-0.736737,599.263263
507.174,-0.738869,599.261131
507.16,-0.740297,599.259703
507.146,-0.741002,599.258998
507.131,-0.740966,599.259034
507.117,-0.740175,599.259825
507.102,-0.738622,599.261378
507.088,-0.736303,599.263697
507.073,-0.733216,599.266784
507.059,-0.729366,599.270634
507.044,-0.724759,599.275241
507.03,-0.719416,599.280584
507.016,-0.713348,599.286652
507.001,-0.706583,599.293417
506.987,-0.699145,599.300855
506.972,-0.691073,599.308927
506.958,-0.682398,599.317602
506.943,-0.673169,599.326831
506.929,-0.663431,599.336569
506.914,-0.653236,599.346764
506.9,-0.642644,599.357356
506.886,-0.631714,599.368286
506.871,-0.620516,599.379484
506.857,-0.609119,599.390881
506.842,-0.597602,599.402398
506.828,-0.586039,599.413961
506.813,-0.57452,599.42548
506.799,-0.56313,599.43687
506.784,-0.551961,599.448039
506.77,-0.541105,599.458895
506.756,-0.530662,599.469338
506.741,-0.520734,599.479266
506.727,-0.511422,599.488578
506.712,-0.502831,599.497169
506.698,-0.49507,599.50493
506.683,-0.488245,599.511755
506.669,-0.482467,599.517533
506.654,-0.477847,599.522153
506.64,-0.474495,599.525505
506.626,-0.472525,599.527475
506.611,-0.472044,599.527956
506.597,-0.473163,599.526837
506.582,-0.475989,599.524011
506.568,-0.480628,599.519372
506.553,-0.487189,599.512811
506.539,-0.49577,599.50423
506.524,-0.506472,599.493528
506.51,-0.519389,599.480611
506.496,-0.534611,599.465389
506.481,-0.55223,599.44777
506.467,-0.572322,599.427678
506.452,-0.594964,599.405036
506.438,-0.620231,599.379769
506.423,-0.648186,599.351814
506.409,-0.678887,599.321113
506.394,-0.712386,599.287614
506.38,-0.748728,599.251272
506.366,-0.787947,599.212053
506.351,-0.830073,599.169927
506.337,-0.875128,599.124872
506.322,-0.923123,599.076877
506.308,-0.974059,599.025941
506.293,-1.02794,598.97206
506.279,-1.08473,598.91527
506.264,-1.14443,598.85557
506.25,-1.20699,598.79301
506.236,-1.27237,598.72763
506.221,-1.34052,598.65948
506.207,-1.41138,598.58862
506.192,-1.48488,598.51512
506.178,-1.56093,598.43907
506.163,-1.63945,598.36055
506.149,-1.72033,598.27967
506.134,-1.80347,598.19653
506.12,-1.88875,598.11125
506.106,-1.97605,598.02395
506.091,-2.06524,597.93476
506.077,-2.15616,597.84384
506.062,-2.24868,597.75132
506.048,-2.34263,597.65737
506.033,-2.43787,597.56213
506.019,-2.53421,597.46579
506.005,-2.63149,597.36851
505.99,-2.72953,597.27047
505.976,-2.82814,597.17186
505.961,-2.92715,597.07285
505.947,-3.02635,596.97365
505.932,-3.12557,596.87443
505.918,-3.22461,596.77539
505.903,-3.32327,596.67673
505.889,-3.42136,596.57864
505.875,-3.51869,596.48131
505.86,-3.61507,596.38493
505.846,-3.7103,596.2897
505.831,-3.8042,596.1958
505.817,-3.89659,596.10341
505.802,-3.98728,596.01272
505.788,-4.07611,595.92389
505.773,-4.16289,595.83711
505.759,-4.24747,595.75253
505.745,-4.32969,595.67031
505.73,-4.40941,595.59059
505.716,-4.48647,595.51353
505.701,-4.56076,595.43924
505.687,-4.63214,595.36786
505.672,-4.7005,595.2995
505.658,-4.76574,595.23426
505.643,-4.82777,595.17223
505.629,-4.8865,595.1135
505.615,-4.94186,595.05814
505.6,-4.99379,595.00621
505.586,-5.04225,594.95775
505.571,-5.0872,594.9128
505.557,-5.12861,594.87139
505.542,-5.16647,594.83353
505.528,-5.20079,594.79921
505.513,-5.23156,594.76844
505.499,-5.25882,594.74118
505.485,-5.28259,594.71741
505.47,-5.30293,594.69707
505.456,-5.31989,594.68011
505.441,-5.33354,594.66646
505.427,-5.34395,594.65605
505.412,-5.35121,594.64879
505.398,-5.35542,594.64458
505.383,-5.35668,594.64332
505.369,-5.35511,594.64489
505.355,-5.35082,594.64918
505.34,-5.34395,594.65605
505.326,-5.33463,594.66537
505.311,-5.32299,594.67701
505.297,-5.30918,594.69082
505.282,-5.29335,594.70665
505.268,-5.27565,594.72435
505.253,-5.25624,594.74376
505.239,-5.23526,594.76474
505.225,-5.21287,594.78713
505.21,-5.18923,594.81077
505.196,-5.1645,594.8355
505.181,-5.13882,594.86118
505.167,-5.11235,594.88765
505.152,-5.08523,594.91477
505.138,-5.05761,594.94239
505.123,-5.02963,594.97037
505.109,-5.00141,594.99859
505.095,-4.97308,595.02692
505.08,-4.94477,595.05523
505.066,-4.91659,595.08341
505.051,-4.88864,595.11136
505.037,-4.86101,595.13899
505.022,-4.8338,595.1662
505.008,-4.80709,595.19291
504.993,-4.78094,595.21906
504.979,-4.75541,595.24459
504.965,-4.73055,595.26945
504.95,-4.7064,595.2936
504.936,-4.68299,595.31701
504.921,-4.66033,595.33967
504.907,-4.63844,595.36156
504.892,-4.61731,595.38269
504.878,-4.59692,595.40308
504.863,-4.57727,595.42273
504.849,-4.55831,595.44169
504.835,-4.54,595.46
504.82,-4.5223,595.4777
504.806,-4.50514,595.49486
504.791,-4.48846,595.51154
504.777,-4.47219,595.52781
504.762,-4.45623,595.54377
504.748,-4.44052,595.55948
504.733,-4.42494,595.57506
504.719,-4.40941,595.59059
504.705,-4.39382,595.60618
504.69,-4.37806,595.62194
504.676,-4.36204,595.63796
504.661,-4.34562,595.65438
504.647,-4.32871,595.67129
504.632,-4.31119,595.68881
504.618,-4.29295,595.70705
504.603,-4.27387,595.72613
504.589,-4.25385,595.74615
504.575,-4.23278,595.76722
504.56,-4.21056,595.78944
504.546,-4.18708,595.81292
504.531,-4.16225,595.83775
504.517,-4.13599,595.86401
504.502,-4.1082,595.8918
504.488,-4.07881,595.92119
504.473,-4.04776,595.95224
504.459,-4.01497,595.98503
504.445,-3.9804,596.0196
504.43,-3.94399,596.05601
504.416,-3.90572,596.09428
504.401,-3.86555,596.13445
504.387,-3.82347,596.17653
504.372,-3.77946,596.22054
504.358,-3.73353,596.26647
504.344,-3.68569,596.31431
504.329,-3.63597,596.36403
504.315,-3.58438,596.41562
504.3,-3.53097,596.46903
504.286,-3.47579,596.52421
504.271,-3.4189,596.5811
504.257,-3.36036,596.63964
504.242,-3.30025,596.69975
504.228,-3.23866,596.76134
504.214,-3.17568,596.82432
504.199,-3.1114,596.8886
504.185,-3.04593,596.95407
504.17,-2.97939,597.02061
504.156,-2.91188,597.08812
504.141,-2.84354,597.15646
504.127,-2.77449,597.22551
504.112,-2.70486,597.29514
504.098,-2.63478,597.36522
504.084,-2.56439,597.43561
504.069,-2.49383,597.50617
504.055,-2.42323,597.57677
504.04,-2.35273,597.64727
504.026,-2.28247,597.71753
504.011,-2.21258,597.78742
503.997,-2.1432,597.8568
503.982,-2.07446,597.92554
503.968,-2.00649,597.99351
503.954,-1.9394,598.0606
503.939,-1.87332,598.12668
503.925,-1.80835,598.19165
503.91,-1.74461,598.25539
503.896,-1.6822,598.3178
503.881,-1.62122,598.37878
503.867,-1.56174,598.43826
503.852,-1.50385,598.49615
503.838,-1.44763,598.55237
503.824,-1.39312,598.60688
503.809,-1.3404,598.6596
503.795,-1.28951,598.71049
503.78,-1.24048,598.75952
503.766,-1.19335,598.80665
503.751,-1.14814,598.85186
503.737,-1.10486,598.89514
503.722,-1.06351,598.93649
503.708,-1.0241,598.9759
503.694,-0.986612,599.013388
503.679,-0.951027,599.048973
503.665,-0.917316,599.082684
503.65,-0.88545,599.11455
503.636,-0.855386,599.144614
503.621,-0.82708,599.17292
503.607,-0.800481,599.199519
503.592,-0.775528,599.224472
503.578,-0.752166,599.247834
503.564,-0.730323,599.269677
503.549,-0.709934,599.290066
503.535,-0.690923,599.309077
503.52,-0.67322,599.32678
503.506,-0.656747,599.343253
503.491,-0.641425,599.358575
503.477,-0.627178,599.372822
503.462,-0.613925,599.386075
503.448,-0.601594,599.398406
503.434,-0.590105,599.409895
503.419,-0.579384,599.420616
503.405,-0.569361,599.430639
503.39,-0.559966,599.440034
503.376,-0.551131,599.448869
503.361,-0.542797,599.457203
503.347,-0.534903,599.465097
503.332,-0.527398,599.472602
503.318,-0.520236,599.479764
503.304,-0.513366,599.486634
503.289,-0.506755,599.493245
503.275,-0.500369,599.499631
503.26,-0.494181,599.505819
503.246,-0.488172,599.511828
503.231,-0.482325,599.517675
503.217,-0.476631,599.523369
503.202,-0.471087,599.528913
503.188,-0.465698,599.534302
503.174,-0.460469,599.539531
503.159,-0.455414,599.544586
503.145,-0.450555,599.549445
503.13,-0.445911,599.554089
503.116,-0.441516,599.558484
503.101,-0.437398,599.562602
503.087,-0.4336,599.5664
503.072,-0.430156,599.569844
503.058,-0.427117,599.572883
503.044,-0.424523,599.575477
503.029,-0.422427,599.577573
503.015,-0.420878,599.579122
503,-0.419927,599.580073
502.986,-0.419627,599.580373
502.971,-0.420031,599.579969
502.957,-0.421189,599.578811
502.942,-0.423156,599.576844
502.928,-0.425978,599.574022
502.914,-0.429703,599.570297
502.899,-0.434378,599.565622
502.885,-0.440045,599.559955
502.87,-0.446742,599.553258
502.856,-0.454505,599.545495
502.841,-0.463362,599.536638
502.827,-0.473342,599.526658
502.812,-0.484464,599.515536
502.798,-0.496742,599.503258
502.784,-0.510188,599.489812
502.769,-0.524805,599.475195
502.755,-0.540589,599.459411
502.74,-0.557533,599.442467
502.726,-0.575622,599.424378
502.711,-0.594834,599.405166
502.697,-0.615139,599.384861
502.683,-0.636506,599.363494
502.668,-0.658891,599.341109
502.654,-0.682247,599.317753
502.639,-0.70652,599.29348
502.625,-0.731653,599.268347
502.61,-0.757577,599.242423
502.596,-0.784223,599.215777
502.581,-0.811516,599.188484
502.567,-0.839373,599.160627
502.553,-0.867712,599.132288
502.538,-0.896441,599.103559
502.524,-0.925469,599.074531
502.509,-0.954703,599.045297
502.495,-0.984041,599.015959
502.48,-1.01339,598.98661
502.466,-1.04263,598.95737
502.451,-1.07169,598.92831
502.437,-1.10044,598.89956
502.423,-1.12879,598.87121
502.408,-1.15664,598.84336
502.394,-1.18389,598.81611
502.379,-1.21043,598.78957
502.365,-1.23619,598.76381
502.35,-1.26105,598.73895
502.336,-1.28494,598.71506
502.321,-1.30777,598.69223
502.307,-1.32947,598.67053
502.293,-1.34995,598.65005
502.278,-1.36915,598.63085
502.264,-1.387,598.613
502.249,-1.40346,598.59654
502.235,-1.41847,598.58153
502.22,-1.43198,598.56802
502.206,-1.44397,598.55603
502.191,-1.45439,598.54561
502.177,-1.46325,598.53675
502.163,-1.47051,598.52949
502.148,-1.47618,598.52382
502.134,-1.48025,598.51975
502.119,-1.48275,598.51725
502.105,-1.48368,598.51632
502.09,-1.48308,598.51692
502.076,-1.48097,598.51903
502.061,-1.47741,598.52259
502.047,-1.47243,598.52757
502.033,-1.4661,598.5339
502.018,-1.45846,598.54154
502.004,-1.4496,598.5504
501.989,-1.43959,598.56041
501.975,-1.42851,598.57149
501.96,-1.41643,598.58357
501.946,-1.40346,598.59654
501.931,-1.38968,598.61032
501.917,-1.37519,598.62481
501.903,-1.36009,598.63991
501.888,-1.34449,598.65551
501.874,-1.32849,598.67151
501.859,-1.31219,598.68781
501.845,-1.29571,598.70429
501.83,-1.27915,598.72085
501.816,-1.26263,598.73737
501.801,-1.24624,598.75376
501.787,-1.2301,598.7699
501.773,-1.21432,598.78568
501.758,-1.19898,598.80102
501.744,-1.18421,598.81579
501.729,-1.17008,598.82992
501.715,-1.15671,598.84329
501.7,-1.14417,598.85583
501.686,-1.13256,598.86744
501.671,-1.12195,598.87805
501.657,-1.11243,598.88757
501.643,-1.10406,598.89594
501.628,-1.09691,598.90309
501.614,-1.09103,598.90897
501.599,-1.08649,598.91351
501.585,-1.08333,598.91667
501.57,-1.08159,598.91841
501.556,-1.0813,598.9187
501.541,-1.0825,598.9175
501.527,-1.08521,598.91479
501.513,-1.08944,598.91056
501.498,-1.09519,598.90481
501.484,-1.10248,598.89752
501.469,-1.1113,598.8887
501.455,-1.12163,598.87837
501.44,-1.13346,598.86654
501.426,-1.14676,598.85324
501.411,-1.16152,598.83848
501.397,-1.17768,598.82232
501.383,-1.19522,598.80478
501.368,-1.21408,598.78592
501.354,-1.23422,598.76578
501.339,-1.25557,598.74443
501.325,-1.27809,598.72191
501.31,-1.30171,598.69829
501.296,-1.32635,598.67365
501.281,-1.35194,598.64806
501.267,-1.37842,598.62158
501.253,-1.4057,598.5943
501.238,-1.43371,598.56629
501.224,-1.46235,598.53765
501.209,-1.49155,598.50845
501.195,-1.52121,598.47879
501.18,-1.55126,598.44874
501.166,-1.58159,598.41841
501.151,-1.61212,598.38788
501.137,-1.64277,598.35723
501.123,-1.67342,598.32658
501.108,-1.704,598.296
501.094,-1.73441,598.26559
501.079,-1.76457,598.23543
501.065,-1.79437,598.20563
501.05,-1.82373,598.17627
501.036,-1.85257,598.14743
501.021,-1.88079,598.11921
501.007,-1.9083,598.0917
500.993,-1.93503,598.06497
500.978,-1.9609,598.0391
500.964,-1.9858,598.0142
500.949,-2.00968,597.99032
500.935,-2.03245,597.96755
500.92,-2.05405,597.94595
500.906,-2.07438,597.92562
500.892,-2.0934,597.9066
500.877,-2.11103,597.88897
500.863,-2.12721,597.87279
500.848,-2.14187,597.85813
500.834,-2.15496,597.84504
500.819,-2.16643,597.83357
500.805,-2.17623,597.82377
500.79,-2.18431,597.81569
500.776,-2.19062,597.80938
500.762,-2.19512,597.80488
500.747,-2.19779,597.80221
500.733,-2.19858,597.80142
500.718,-2.19747,597.80253
500.704,-2.19444,597.80556
500.689,-2.18947,597.81053
500.675,-2.18254,597.81746
500.66,-2.17364,597.82636
500.646,-2.16277,597.83723
500.632,-2.14993,597.85007
500.617,-2.13512,597.86488
500.603,-2.11835,597.88165
500.588,-2.09964,597.90036
500.574,-2.079,597.921
500.559,-2.05646,597.94354
500.545,-2.03206,597.96794
500.53,-2.00583,597.99417
500.516,-1.97781,598.02219
500.502,-1.94805,598.05195
500.487,-1.9166,598.0834
500.473,-1.88352,598.11648
500.458,-1.84888,598.15112
500.444,-1.81274,598.18726
500.429,-1.77519,598.22481
500.415,-1.73631,598.26369
500.4,-1.69617,598.30383
500.386,-1.65489,598.34511
500.372,-1.61254,598.38746
500.357,-1.56924,598.43076
500.343,-1.5251,598.4749
500.328,-1.48022,598.51978
500.314,-1.43472,598.56528
500.299,-1.38872,598.61128
500.285,-1.34236,598.65764
500.27,-1.29575,598.70425
500.256,-1.24903,598.75097
500.242,-1.20234,598.79766
500.227,-1.1558,598.8442
500.213,-1.10957,598.89043
500.198,-1.06377,598.93623
500.184,-1.01854,598.98146
500.169,-0.974044,599.025956
500.155,-0.930405,599.069595
500.14,-0.887767,599.112233
500.126,-0.846272,599.153728
500.112,-0.806055,599.193945
500.097,-0.76725,599.23275
500.083,-0.729991,599.270009
500.068,-0.694406,599.305594
500.054,-0.660617,599.339383
500.039,-0.628747,599.371253
500.025,-0.598905,599.401095
500.01,-0.571202,599.428798
499.996,-0.545738,599.454262
499.982,-0.522603,599.477397
499.967,-0.501891,599.498109
499.953,-0.483673,599.516327
499.938,-0.468019,599.531981
499.924,-0.454992,599.545008
499.909,-0.444639,599.555361
499.895,-0.437002,599.562998
499.88,-0.432106,599.567894
499.866,-0.429977,599.570023
499.852,-0.430617,599.569383
499.837,-0.434027,599.565973
499.823,-0.440191,599.559809
499.808,-0.449081,599.550919
499.794,-0.460661,599.539339
499.779,-0.474883,599.525117
499.765,-0.491686,599.508314
499.75,-0.510998,599.489002
499.736,-0.532737,599.467263
499.722,-0.556809,599.443191
499.707,-0.583111,599.416889
499.693,-0.611528,599.388472
499.678,-0.641937,599.358063
499.664,-0.674203,599.325797
499.649,-0.708184,599.291816
499.635,-0.743734,599.256266
499.62,-0.780694,599.219306
499.606,-0.818898,599.181102
499.592,-0.858178,599.141822
499.577,-0.898361,599.101639
499.563,-0.939264,599.060736
499.548,-0.980705,599.019295
499.534,-1.0225,598.9775
499.519,-1.06446,598.93554
499.505,-1.1064,598.8936
499.49,-1.14814,598.85186
499.476,-1.18947,598.81053
499.462,-1.23023,598.76977
499.447,-1.27023,598.72977
499.433,-1.30929,598.69071
499.418,-1.34725,598.65275
499.404,-1.38393,598.61607
499.389,-1.41917,598.58083
499.375,-1.45284,598.54716
499.36,-1.48478,598.51522
499.346,-1.51486,598.48514
499.332,-1.54296,598.45704
499.317,-1.56897,598.43103
499.303,-1.5928,598.4072
499.288,-1.61434,598.38566
499.274,-1.63352,598.36648
499.259,-1.65029,598.34971
499.245,-1.6646,598.3354
499.231,-1.67641,598.32359
499.216,-1.68571,598.31429
499.202,-1.69248,598.30752
499.187,-1.69673,598.30327
499.173,-1.6985,598.3015
499.158,-1.69781,598.30219
499.144,-1.69473,598.30527
499.129,-1.6893,598.3107
499.115,-1.68163,598.31837
499.101,-1.67179,598.32821
499.086,-1.65989,598.34011
499.072,-1.64605,598.35395
499.057,-1.6304,598.3696
499.043,-1.61308,598.38692
499.028,-1.59423,598.40577
499.014,-1.57403,598.42597
498.999,-1.55262,598.44738
498.985,-1.5302,598.4698
498.971,-1.50694,598.49306
498.956,-1.48302,598.51698
498.942,-1.45864,598.54136
498.927,-1.43399,598.56601
498.913,-1.40926,598.59074
498.898,-1.38466,598.61534
498.884,-1.36037,598.63963
498.869,-1.33659,598.66341
498.855,-1.31351,598.68649
498.841,-1.29132,598.70868
498.826,-1.2702,598.7298
498.812,-1.25034,598.74966
498.797,-1.23189,598.76811
498.783,-1.21502,598.78498
498.768,-1.19988,598.80012
498.754,-1.18661,598.81339
498.739,-1.17535,598.82465
498.725,-1.16621,598.83379
498.711,-1.1593,598.8407
498.696,-1.15471,598.84529
498.682,-1.15253,598.84747
498.667,-1.15282,598.84718
498.653,-1.15562,598.84438
498.638,-1.16098,598.83902
498.624,-1.16892,598.83108
498.609,-1.17944,598.82056
498.595,-1.19253,598.80747
498.581,-1.20816,598.79184
498.566,-1.2263,598.7737
498.552,-1.24688,598.75312
498.537,-1.26984,598.73016
498.523,-1.29509,598.70491
498.508,-1.32253,598.67747
498.494,-1.35205,598.64795
498.479,-1.38353,598.61647
498.465,-1.41683,598.58317
498.451,-1.4518,598.5482
498.436,-1.48828,598.51172
498.422,-1.52611,598.47389
498.407,-1.56511,598.43489
498.393,-1.6051,598.3949
498.378,-1.6459,598.3541
498.364,-1.68731,598.31269
498.349,-1.72914,598.27086
498.335,-1.77118,598.22882
498.321,-1.81324,598.18676
498.306,-1.85513,598.14487
498.292,-1.89664,598.10336
498.277,-1.93757,598.06243
498.263,-1.97775,598.02225
498.248,-2.01699,597.98301
498.234,-2.05509,597.94491
498.219,-2.0919,597.9081
498.205,-2.12725,597.87275
498.191,-2.16099,597.83901
498.176,-2.19296,597.80704
498.162,-2.22305,597.77695
498.147,-2.25113,597.74887
498.133,-2.2771,597.7229
498.118,-2.30086,597.69914
498.104,-2.32233,597.67767
498.089,-2.34145,597.65855
498.075,-2.35818,597.64182
498.061,-2.37247,597.62753
498.046,-2.38431,597.61569
498.032,-2.39371,597.60629
498.017,-2.40067,597.59933
498.003,-2.40522,597.59478
497.988,-2.40742,597.59258
497.974,-2.40731,597.59269
497.959,-2.40499,597.59501
497.945,-2.40054,597.59946
497.931,-2.39406,597.60594
497.916,-2.38568,597.61432
497.902,-2.37552,597.62448
497.887,-2.36372,597.63628
497.873,-2.35044,597.64956
497.858,-2.33585,597.66415
497.844,-2.32011,597.67989
497.829,-2.3034,597.6966
497.815,-2.28592,597.71408
497.801,-2.26784,597.73216
497.786,-2.24937,597.75063
497.772,-2.23071,597.76929
497.757,-2.21205,597.78795
497.743,-2.19361,597.80639
497.728,-2.17557,597.82443
497.714,-2.15813,597.84187
497.699,-2.1415,597.8585
497.685,-2.12586,597.87414
497.671,-2.1114,597.8886
497.656,-2.09829,597.90171
497.642,-2.08669,597.91331
497.627,-2.07679,597.92321
497.613,-2.06871,597.93129
497.598,-2.0626,597.9374
497.584,-2.05859,597.94141
497.57,-2.05679,597.94321
497.555,-2.0573,597.9427
497.541,-2.0602,597.9398
497.526,-2.06557,597.93443
497.512,-2.07346,597.92654
497.497,-2.08391,597.91609
497.483,-2.09695,597.90305
497.468,-2.11258,597.88742
497.454,-2.13079,597.86921
497.44,-2.15155,597.84845
497.425,-2.17484,597.82516
497.411,-2.20058,597.79942
497.396,-2.22871,597.77129
497.382,-2.25914,597.74086
497.367,-2.29176,597.70824
497.353,-2.32647,597.67353
497.338,-2.36312,597.63688
497.324,-2.40158,597.59842
497.31,-2.44169,597.55831
497.295,-2.4833,597.5167
497.281,-2.52621,597.47379
497.266,-2.57026,597.42974
497.252,-2.61524,597.38476
497.237,-2.66097,597.33903
497.223,-2.70723,597.29277
497.208,-2.75383,597.24617
497.194,-2.80054,597.19946
497.18,-2.84716,597.15284
497.165,-2.89348,597.10652
497.151,-2.93929,597.06071
497.136,-2.98436,597.01564
497.122,-3.02851,596.97149
497.107,-3.07152,596.92848
497.093,-3.1132,596.8868
497.078,-3.15337,596.84663
497.064,-3.19183,596.80817
497.05,-3.22843,596.77157
497.035,-3.26298,596.73702
497.021,-3.29535,596.70465
497.006,-3.3254,596.6746
496.992,-3.35299,596.64701
496.977,-3.37801,596.62199
496.963,-3.40037,596.59963
496.948,-3.41997,596.58003
496.934,-3.43674,596.56326
496.92,-3.45064,596.54936
496.905,-3.4616,596.5384
496.891,-3.46963,596.53037
496.876,-3.47469,596.52531
496.862,-3.4768,596.5232
496.847,-3.47598,596.52402
496.833,-3.47227,596.52773
496.818,-3.46571,596.53429
496.804,-3.45638,596.54362
496.79,-3.44435,596.55565
496.775,-3.42972,596.57028
496.761,-3.4126,596.5874
496.746,-3.3931,596.6069
496.732,-3.37135,596.62865
496.717,-3.34749,596.65251
496.703,-3.32169,596.67831
496.688,-3.29409,596.70591
496.674,-3.26486,596.73514
496.66,-3.23417,596.76583
496.645,-3.20222,596.79778
496.631,-3.16917,596.83083
496.616,-3.13522,596.86478
496.602,-3.10056,596.89944
496.587,-3.06538,596.93462
496.573,-3.02988,596.97012
496.558,-2.99423,597.00577
496.544,-2.95863,597.04137
496.53,-2.92327,597.07673
496.515,-2.88833,597.11167
496.501,-2.85398,597.14602
496.486,-2.8204,597.1796
496.472,-2.78774,597.21226
496.457,-2.75616,597.24384
496.443,-2.72581,597.27419
496.428,-2.69682,597.30318
496.414,-2.66932,597.33068
496.4,-2.64343,597.35657
496.385,-2.61925,597.38075
496.371,-2.59687,597.40313
496.356,-2.57638,597.42362
496.342,-2.55783,597.44217
496.327,-2.54129,597.45871
496.313,-2.5268,597.4732
496.298,-2.51438,597.48562
496.284,-2.50405,597.49595
496.27,-2.49581,597.50419
496.255,-2.48966,597.51034
496.241,-2.48557,597.51443
496.226,-2.4835,597.5165
496.212,-2.48341,597.51659
496.197,-2.48524,597.51476
496.183,-2.48892,597.51108
496.168,-2.49436,597.50564
496.154,-2.50148,597.49852
496.14,-2.51018,597.48982
496.125,-2.52034,597.47966
496.111,-2.53186,597.46814
496.096,-2.54461,597.45539
496.082,-2.55845,597.44155
496.067,-2.57325,597.42675
496.053,-2.58888,597.41112
496.038,-2.60518,597.39482
496.024,-2.62201,597.37799
496.01,-2.63923,597.36077
495.995,-2.65667,597.34333
495.981,-2.6742,597.3258
495.966,-2.69165,597.30835
495.952,-2.70888,597.29112
495.937,-2.72575,597.27425
495.923,-2.74211,597.25789
495.909,-2.75781,597.24219
495.894,-2.77272,597.22728
495.88,-2.78672,597.21328
495.865,-2.79967,597.20033
495.851,-2.81146,597.18854
495.836,-2.82197,597.17803
495.822,-2.8311,597.1689
495.807,-2.83874,597.16126
495.793,-2.84482,597.15518
495.779,-2.84924,597.15076
495.764,-2.85194,597.14806
495.75,-2.85286,597.14714
495.735,-2.85193,597.14807
495.721,-2.84911,597.15089
495.706,-2.84438,597.15562
495.692,-2.83769,597.16231
495.677,-2.82904,597.17096
495.663,-2.81842,597.18158
495.649,-2.80582,597.19418
495.634,-2.79126,597.20874
495.62,-2.77476,597.22524
495.605,-2.75634,597.24366
495.591,-2.73604,597.26396
495.576,-2.7139,597.2861
495.562,-2.68998,597.31002
495.547,-2.66432,597.33568
495.533,-2.63701,597.36299
495.519,-2.6081,597.3919
495.504,-2.57767,597.42233
495.49,-2.54581,597.45419
495.475,-2.51261,597.48739
495.461,-2.47814,597.52186
