,x,y,system
3687,52.938,123.0,CHA/AEI_calcined
3688,52.951,125.0,CHA/AEI_calcined
3689,52.964,123.0,CHA/AEI_calcined
3690,52.977,121.0,CHA/AEI_calcined
3691,52.99,126.0,CHA/AEI_calcined
3692,53.003,125.0,CHA/AEI_calcined
3693,53.016,120.0,CHA/AEI_calcined
3694,53.029,122.0,CHA/AEI_calcined
3695,53.042,122.0,CHA/AEI_calcined
3696,53.055,120.0,CHA/AEI_calcined
3697,53.068,122.0,CHA/AEI_calcined
3698,53.081,123.0,CHA/AEI_calcined
3699,53.094,123.0,CHA/AEI_calcined
3700,53.107,121.0,CHA/AEI_calcined
3701,53.12,122.0,CHA/AEI_calcined
3702,53.133,123.0,CHA/AEI_calcined
3703,53.146,124.0,CHA/AEI_calcined
3704,53.159,124.0,CHA/AEI_calcined
3705,53.172,129.0,CHA/AEI_calcined
3706,53.185,125.0,CHA/AEI_calcined
3707,53.198,122.0,CHA/AEI_calcined
3708,53.211,121.0,CHA/AEI_calcined
3709,53.224,122.0,CHA/AEI_calcined
3710,53.237,123.0,CHA/AEI_calcined
3711,53.25,123.0,CHA/AEI_calcined
3712,53.263,126.0,CHA/AEI_calcined
3713,53.276,121.0,CHA/AEI_calcined
3714,53.289,123.0,CHA/AEI_calcined
3715,53.302,124.0,CHA/AEI_calcined
3716,53.315,125.0,CHA/AEI_calcined
3717,53.328,126.0,CHA/AEI_calcined
3718,53.341,124.0,CHA/AEI_calcined
3719,53.354,128.0,CHA/AEI_calcined
3720,53.367,127.0,CHA/AEI_calcined
3721,53.38,128.0,CHA/AEI_calcined
3722,53.393,130.0,CHA/AEI_calcined
3723,53.406,123.0,CHA/AEI_calcined
3724,53.419,129.0,CHA/AEI_calcined
3725,53.432,129.0,CHA/AEI_calcined
3726,53.445,129.0,CHA/AEI_calcined
3727,53.458,128.0,CHA/AEI_calcined
3728,53.471,130.0,CHA/AEI_calcined
3729,53.484,128.0,CHA/AEI_calcined
3730,53.497,132.0,CHA/AEI_calcined
3731,53.51,128.0,CHA/AEI_calcined
3732,53.523,131.0,CHA/AEI_calcined
3733,53.536,137.0,CHA/AEI_calcined
3734,53.549,138.0,CHA/AEI_calcined
3735,53.562,134.0,CHA/AEI_calcined
3736,53.575,139.0,CHA/AEI_calcined
3737,53.588,132.0,CHA/AEI_calcined
3738,53.601,134.0,CHA/AEI_calcined
3739,53.614,139.0,CHA/AEI_calcined
3740,53.627,142.0,CHA/AEI_calcined
3741,53.64,138.0,CHA/AEI_calcined
3742,53.653,137.0,CHA/AEI_calcined
3743,53.666,141.0,CHA/AEI_calcined
3744,53.679,137.0,CHA/AEI_calcined
3745,53.692,139.0,CHA/AEI_calcined
3746,53.705,145.0,CHA/AEI_calcined
3747,53.718,149.0,CHA/AEI_calcined
3748,53.731,151.0,CHA/AEI_calcined
3749,53.744,154.0,CHA/AEI_calcined
3750,53.757,154.0,CHA/AEI_calcined
3751,53.77,154.0,CHA/AEI_calcined
3752,53.783,154.0,CHA/AEI_calcined
3753,53.796,156.0,CHA/AEI_calcined
3754,53.809,160.0,CHA/AEI_calcined
3755,53.822,160.0,CHA/AEI_calcined
3756,53.835,162.0,CHA/AEI_calcined
3757,53.848,160.0,CHA/AEI_calcined
3758,53.861,157.0,CHA/AEI_calcined
3759,53.874,161.0,CHA/AEI_calcined
3760,53.887,163.0,CHA/AEI_calcined
3761,53.9,162.0,CHA/AEI_calcined
3762,53.913,161.0,CHA/AEI_calcined
3763,53.926,161.0,CHA/AEI_calcined
3764,53.939,159.0,CHA/AEI_calcined
3765,53.952,157.0,CHA/AEI_calcined
3766,53.965,155.0,CHA/AEI_calcined
3767,53.978,157.0,CHA/AEI_calcined
3768,53.991,158.0,CHA/AEI_calcined
3769,54.004,154.0,CHA/AEI_calcined
3770,54.017,150.0,CHA/AEI_calcined
3771,54.03,152.0,CHA/AEI_calcined
3772,54.043,155.0,CHA/AEI_calcined
3773,54.056,152.0,CHA/AEI_calcined
3774,54.069,150.0,CHA/AEI_calcined
3775,54.082,151.0,CHA/AEI_calcined
3776,54.095,149.0,CHA/AEI_calcined
3777,54.108,146.0,CHA/AEI_calcined
3778,54.121,146.0,CHA/AEI_calcined
3779,54.134,147.0,CHA/AEI_calcined
3780,54.147,147.0,CHA/AEI_calcined
3781,54.16,144.0,CHA/AEI_calcined
3782,54.173,142.0,CHA/AEI_calcined
3783,54.186,142.0,CHA/AEI_calcined
3784,54.199,140.0,CHA/AEI_calcined
3785,54.212,141.0,CHA/AEI_calcined
3786,54.225,139.0,CHA/AEI_calcined
3787,54.238,138.0,CHA/AEI_calcined
3788,54.251,141.0,CHA/AEI_calcined
3789,54.264,140.0,CHA/AEI_calcined
3790,54.277,138.0,CHA/AEI_calcined
3791,54.29,136.0,CHA/AEI_calcined
3792,54.303,134.0,CHA/AEI_calcined
3793,54.316,131.0,CHA/AEI_calcined
3794,54.329,133.0,CHA/AEI_calcined
3795,54.342,135.0,CHA/AEI_calcined
3796,54.355,130.0,CHA/AEI_calcined
3797,54.368,132.0,CHA/AEI_calcined
3798,54.381,132.0,CHA/AEI_calcined
3799,54.394,134.0,CHA/AEI_calcined
3800,54.407,132.0,CHA/AEI_calcined
3801,54.42,131.0,CHA/AEI_calcined
3802,54.433,132.0,CHA/AEI_calcined
3803,54.446,130.0,CHA/AEI_calcined
3804,54.459,127.0,CHA/AEI_calcined
3805,54.472,129.0,CHA/AEI_calcined
3806,54.485,131.0,CHA/AEI_calcined
3807,54.498,129.0,CHA/AEI_calcined
3808,54.511,134.0,CHA/AEI_calcined
3809,54.524,134.0,CHA/AEI_calcined
3810,54.537,135.0,CHA/AEI_calcined
3811,54.55,131.0,CHA/AEI_calcined
3812,54.563,129.0,CHA/AEI_calcined
3813,54.576,131.0,CHA/AEI_calcined
3814,54.589,126.0,CHA/AEI_calcined
3815,54.602,132.0,CHA/AEI_calcined
3816,54.615,127.0,CHA/AEI_calcined
3817,54.628,128.0,CHA/AEI_calcined
3818,54.641,133.0,CHA/AEI_calcined
3819,54.654,130.0,CHA/AEI_calcined
3820,54.667,130.0,CHA/AEI_calcined
3821,54.68,130.0,CHA/AEI_calcined
3822,54.693,130.0,CHA/AEI_calcined
3823,54.706,131.0,CHA/AEI_calcined
3824,54.719,131.0,CHA/AEI_calcined
3825,54.732,131.0,CHA/AEI_calcined
3826,54.745,131.0,CHA/AEI_calcined
3827,54.758,138.0,CHA/AEI_calcined
3828,54.771,130.0,CHA/AEI_calcined
3829,54.784,134.0,CHA/AEI_calcined
3830,54.797,134.0,CHA/AEI_calcined
3831,54.81,139.0,CHA/AEI_calcined
3832,54.823,137.0,CHA/AEI_calcined
3833,54.836,136.0,CHA/AEI_calcined
3834,54.849,134.0,CHA/AEI_calcined
3835,54.862,134.0,CHA/AEI_calcined
3836,54.875,138.0,CHA/AEI_calcined
3837,54.888,140.0,CHA/AEI_calcined
3838,54.901,139.0,CHA/AEI_calcined
3839,54.914,139.0,CHA/AEI_calcined
3840,54.927,134.0,CHA/AEI_calcined
3841,54.94,138.0,CHA/AEI_calcined
3842,54.953,135.0,CHA/AEI_calcined
3843,54.966,141.0,CHA/AEI_calcined
3844,54.979,142.0,CHA/AEI_calcined
3845,54.992,137.0,CHA/AEI_calcined
3846,55.005,143.0,CHA/AEI_calcined
3847,55.018,141.0,CHA/AEI_calcined
3848,55.031,139.0,CHA/AEI_calcined
3849,55.044,138.0,CHA/AEI_calcined
3850,55.057,139.0,CHA/AEI_calcined
3851,55.07,140.0,CHA/AEI_calcined
3852,55.083,138.0,CHA/AEI_calcined
3853,55.096,137.0,CHA/AEI_calcined
3854,55.109,142.0,CHA/AEI_calcined
3855,55.122,138.0,CHA/AEI_calcined
3856,55.135,136.0,CHA/AEI_calcined
3857,55.148,139.0,CHA/AEI_calcined
3858,55.161,141.0,CHA/AEI_calcined
3859,55.174,138.0,CHA/AEI_calcined
3860,55.187,135.0,CHA/AEI_calcined
3861,55.2,138.0,CHA/AEI_calcined
3862,55.213,136.0,CHA/AEI_calcined
3863,55.226,138.0,CHA/AEI_calcined
3864,55.239,136.0,CHA/AEI_calcined
3865,55.252,131.0,CHA/AEI_calcined
3866,55.265,132.0,CHA/AEI_calcined
3867,55.278,133.0,CHA/AEI_calcined
3868,55.291,134.0,CHA/AEI_calcined
3869,55.304,136.0,CHA/AEI_calcined
3870,55.317,137.0,CHA/AEI_calcined
3871,55.33,136.0,CHA/AEI_calcined
3872,55.343,134.0,CHA/AEI_calcined
3873,55.356,133.0,CHA/AEI_calcined
3874,55.369,134.0,CHA/AEI_calcined
3875,55.382,134.0,CHA/AEI_calcined
3876,55.395,132.0,CHA/AEI_calcined
3877,55.408,130.0,CHA/AEI_calcined
3878,55.421,131.0,CHA/AEI_calcined
3879,55.434,133.0,CHA/AEI_calcined
3880,55.447,128.0,CHA/AEI_calcined
3881,55.46,128.0,CHA/AEI_calcined
3882,55.473,135.0,CHA/AEI_calcined
3883,55.486,136.0,CHA/AEI_calcined
3884,55.499,134.0,CHA/AEI_calcined
3885,55.512,133.0,CHA/AEI_calcined
3886,55.525,131.0,CHA/AEI_calcined
3887,55.538,132.0,CHA/AEI_calcined
3888,55.551,135.0,CHA/AEI_calcined
3889,55.564,132.0,CHA/AEI_calcined
3890,55.577,130.0,CHA/AEI_calcined
3891,55.59,131.0,CHA/AEI_calcined
3892,55.603,132.0,CHA/AEI_calcined
3893,55.616,135.0,CHA/AEI_calcined
3894,55.629,135.0,CHA/AEI_calcined
3895,55.642,134.0,CHA/AEI_calcined
3896,55.655,134.0,CHA/AEI_calcined
3897,55.668,135.0,CHA/AEI_calcined
3898,55.681,132.0,CHA/AEI_calcined
3899,55.694,130.0,CHA/AEI_calcined
3900,55.707,133.0,CHA/AEI_calcined
3901,55.72,138.0,CHA/AEI_calcined
3902,55.733,138.0,CHA/AEI_calcined
3903,55.746,138.0,CHA/AEI_calcined
3904,55.759,136.0,CHA/AEI_calcined
3905,55.772,139.0,CHA/AEI_calcined
3906,55.785,141.0,CHA/AEI_calcined
3907,55.798,139.0,CHA/AEI_calcined
3908,55.811,137.0,CHA/AEI_calcined
3909,55.824,137.0,CHA/AEI_calcined
3910,55.837,141.0,CHA/AEI_calcined
3911,55.85,139.0,CHA/AEI_calcined
3912,55.863,136.0,CHA/AEI_calcined
3913,55.876,147.0,CHA/AEI_calcined
3914,55.889,141.0,CHA/AEI_calcined
3915,55.902,142.0,CHA/AEI_calcined
3916,55.915,141.0,CHA/AEI_calcined
3917,55.928,141.0,CHA/AEI_calcined
3918,55.941,143.0,CHA/AEI_calcined
3919,55.954,146.0,CHA/AEI_calcined
3920,55.967,142.0,CHA/AEI_calcined
3921,55.98,144.0,CHA/AEI_calcined
3922,55.993,145.0,CHA/AEI_calcined
3923,56.006,146.0,CHA/AEI_calcined
3924,56.019,143.0,CHA/AEI_calcined
3925,56.032,148.0,CHA/AEI_calcined
3926,56.045,147.0,CHA/AEI_calcined
3927,56.058,146.0,CHA/AEI_calcined
3928,56.071,144.0,CHA/AEI_calcined
3929,56.084,149.0,CHA/AEI_calcined
3930,56.097,147.0,CHA/AEI_calcined
3931,56.11,141.0,CHA/AEI_calcined
3932,56.123,146.0,CHA/AEI_calcined
3933,56.136,147.0,CHA/AEI_calcined
3934,56.149,141.0,CHA/AEI_calcined
3935,56.162,147.0,CHA/AEI_calcined
3936,56.175,150.0,CHA/AEI_calcined
3937,56.188,147.0,CHA/AEI_calcined
3938,56.201,147.0,CHA/AEI_calcined
3939,56.214,142.0,CHA/AEI_calcined
3940,56.227,150.0,CHA/AEI_calcined
3941,56.24,146.0,CHA/AEI_calcined
3942,56.253,145.0,CHA/AEI_calcined
3943,56.266,148.0,CHA/AEI_calcined
3944,56.279,143.0,CHA/AEI_calcined
3945,56.292,145.0,CHA/AEI_calcined
3946,56.305,142.0,CHA/AEI_calcined
3947,56.318,147.0,CHA/AEI_calcined
3948,56.331,144.0,CHA/AEI_calcined
3949,56.344,147.0,CHA/AEI_calcined
3950,56.357,147.0,CHA/AEI_calcined
3951,56.37,148.0,CHA/AEI_calcined
3952,56.383,144.0,CHA/AEI_calcined
3953,56.396,144.0,CHA/AEI_calcined
3954,56.409,144.0,CHA/AEI_calcined
3955,56.422,145.0,CHA/AEI_calcined
3956,56.435,150.0,CHA/AEI_calcined
3957,56.448,145.0,CHA/AEI_calcined
3958,56.461,149.0,CHA/AEI_calcined
3959,56.474,150.0,CHA/AEI_calcined
3960,56.487,149.0,CHA/AEI_calcined
3961,56.5,146.0,CHA/AEI_calcined
3962,56.513,147.0,CHA/AEI_calcined
3963,56.526,151.0,CHA/AEI_calcined
3964,56.539,150.0,CHA/AEI_calcined
3965,56.552,152.0,CHA/AEI_calcined
3966,56.565,150.0,CHA/AEI_calcined
3967,56.578,147.0,CHA/AEI_calcined
3968,56.591,151.0,CHA/AEI_calcined
3969,56.604,155.0,CHA/AEI_calcined
3970,56.617,155.0,CHA/AEI_calcined
3971,56.63,154.0,CHA/AEI_calcined
3972,56.643,150.0,CHA/AEI_calcined
3973,56.656,148.0,CHA/AEI_calcined
3974,56.669,148.0,CHA/AEI_calcined
3975,56.682,147.0,CHA/AEI_calcined
3976,56.695,146.0,CHA/AEI_calcined
3977,56.708,148.0,CHA/AEI_calcined
3978,56.721,149.0,CHA/AEI_calcined
3979,56.734,146.0,CHA/AEI_calcined
3980,56.747,147.0,CHA/AEI_calcined
3981,56.76,149.0,CHA/AEI_calcined
3982,56.773,149.0,CHA/AEI_calcined
3983,56.786,150.0,CHA/AEI_calcined
3984,56.799,151.0,CHA/AEI_calcined
3985,56.812,153.0,CHA/AEI_calcined
3986,56.825,151.0,CHA/AEI_calcined
3987,56.838,152.0,CHA/AEI_calcined
3988,56.851,155.0,CHA/AEI_calcined
3989,56.864,152.0,CHA/AEI_calcined
3990,56.877,148.0,CHA/AEI_calcined
3991,56.89,148.0,CHA/AEI_calcined
3992,56.903,151.0,CHA/AEI_calcined
3993,56.916,152.0,CHA/AEI_calcined
3994,56.929,150.0,CHA/AEI_calcined
3995,56.942,146.0,CHA/AEI_calcined
3996,56.955,147.0,CHA/AEI_calcined
3997,56.968,144.0,CHA/AEI_calcined
3998,56.981,146.0,CHA/AEI_calcined
3999,56.994,145.0,CHA/AEI_calcined
4000,57.007,144.0,CHA/AEI_calcined
4001,57.02,146.0,CHA/AEI_calcined
4002,57.033,147.0,CHA/AEI_calcined
4003,57.046,144.0,CHA/AEI_calcined
4004,57.059,142.0,CHA/AEI_calcined
4005,57.072,145.0,CHA/AEI_calcined
4006,57.085,143.0,CHA/AEI_calcined
4007,57.098,136.0,CHA/AEI_calcined
4008,57.111,135.0,CHA/AEI_calcined
4009,57.124,139.0,CHA/AEI_calcined
4010,57.137,137.0,CHA/AEI_calcined
4011,57.15,133.0,CHA/AEI_calcined
4012,57.163,134.0,CHA/AEI_calcined
4013,57.176,134.0,CHA/AEI_calcined
4014,57.189,134.0,CHA/AEI_calcined
4015,57.202,134.0,CHA/AEI_calcined
4016,57.215,130.0,CHA/AEI_calcined
4017,57.228,130.0,CHA/AEI_calcined
4018,57.241,128.0,CHA/AEI_calcined
4019,57.254,130.0,CHA/AEI_calcined
4020,57.267,130.0,CHA/AEI_calcined
4021,57.28,130.0,CHA/AEI_calcined
4022,57.293,124.0,CHA/AEI_calcined
4023,57.306,128.0,CHA/AEI_calcined
4024,57.319,126.0,CHA/AEI_calcined
4025,57.332,129.0,CHA/AEI_calcined
4026,57.345,126.0,CHA/AEI_calcined
4027,57.358,127.0,CHA/AEI_calcined
4028,57.371,122.0,CHA/AEI_calcined
4029,57.384,124.0,CHA/AEI_calcined
4030,57.397,124.0,CHA/AEI_calcined
4031,57.41,122.0,CHA/AEI_calcined
4032,57.423,122.0,CHA/AEI_calcined
4033,57.436,121.0,CHA/AEI_calcined
4034,57.449,117.0,CHA/AEI_calcined
4035,57.462,121.0,CHA/AEI_calcined
4036,57.475,113.0,CHA/AEI_calcined
4037,57.488,117.0,CHA/AEI_calcined
4038,57.501,118.0,CHA/AEI_calcined
4039,57.514,116.0,CHA/AEI_calcined
4040,57.527,119.0,CHA/AEI_calcined
4041,57.54,116.0,CHA/AEI_calcined
4042,57.553,113.0,CHA/AEI_calcined
4043,57.566,116.0,CHA/AEI_calcined
4044,57.579,114.0,CHA/AEI_calcined
4045,57.592,113.0,CHA/AEI_calcined
4046,57.605,112.0,CHA/AEI_calcined
4047,57.618,112.0,CHA/AEI_calcined
4048,57.631,111.0,CHA/AEI_calcined
4049,57.644,111.0,CHA/AEI_calcined
4050,57.657,115.0,CHA/AEI_calcined
4051,57.67,114.0,CHA/AEI_calcined
4052,57.683,113.0,CHA/AEI_calcined
4053,57.696,117.0,CHA/AEI_calcined
4054,57.709,114.0,CHA/AEI_calcined
4055,57.722,114.0,CHA/AEI_calcined
4056,57.735,112.0,CHA/AEI_calcined
4057,57.748,108.0,CHA/AEI_calcined
4058,57.761,110.0,CHA/AEI_calcined
4059,57.774,108.0,CHA/AEI_calcined
4060,57.787,112.0,CHA/AEI_calcined
4061,57.8,109.0,CHA/AEI_calcined
4062,57.813,109.0,CHA/AEI_calcined
4063,57.826,109.0,CHA/AEI_calcined
4064,57.839,111.0,CHA/AEI_calcined
4065,57.852,112.0,CHA/AEI_calcined
4066,57.865,110.0,CHA/AEI_calcined
4067,57.878,109.0,CHA/AEI_calcined
4068,57.891,107.0,CHA/AEI_calcined
4069,57.904,107.0,CHA/AEI_calcined
4070,57.917,108.0,CHA/AEI_calcined
4071,57.93,106.0,CHA/AEI_calcined
4072,57.943,108.0,CHA/AEI_calcined
4073,57.956,111.0,CHA/AEI_calcined
4074,57.969,110.0,CHA/AEI_calcined
4075,57.982,110.0,CHA/AEI_calcined
4076,57.995,111.0,CHA/AEI_calcined
4077,58.008,108.0,CHA/AEI_calcined
4078,58.021,104.0,CHA/AEI_calcined
4079,58.034,104.0,CHA/AEI_calcined
4080,58.047,107.0,CHA/AEI_calcined
4081,58.06,108.0,CHA/AEI_calcined
4082,58.073,106.0,CHA/AEI_calcined
4083,58.086,106.0,CHA/AEI_calcined
4084,58.099,109.0,CHA/AEI_calcined
4085,58.112,107.0,CHA/AEI_calcined
4086,58.125,105.0,CHA/AEI_calcined
4087,58.138,107.0,CHA/AEI_calcined
4088,58.151,105.0,CHA/AEI_calcined
4089,58.164,103.0,CHA/AEI_calcined
4090,58.177,104.0,CHA/AEI_calcined
4091,58.19,104.0,CHA/AEI_calcined
4092,58.203,105.0,CHA/AEI_calcined
4093,58.216,105.0,CHA/AEI_calcined
4094,58.229,107.0,CHA/AEI_calcined
4095,58.242,106.0,CHA/AEI_calcined
4096,58.255,106.0,CHA/AEI_calcined
4097,58.268,104.0,CHA/AEI_calcined
4098,58.281,104.0,CHA/AEI_calcined
4099,58.294,103.0,CHA/AEI_calcined
4100,58.307,106.0,CHA/AEI_calcined
4101,58.32,106.0,CHA/AEI_calcined
4102,58.333,105.0,CHA/AEI_calcined
4103,58.346,105.0,CHA/AEI_calcined
4104,58.359,108.0,CHA/AEI_calcined
4105,58.372,108.0,CHA/AEI_calcined
4106,58.385,102.0,CHA/AEI_calcined
4107,58.398,103.0,CHA/AEI_calcined
4108,58.411,104.0,CHA/AEI_calcined
4109,58.424,105.0,CHA/AEI_calcined
4110,58.437,107.0,CHA/AEI_calcined
4111,58.45,106.0,CHA/AEI_calcined
4112,58.463,106.0,CHA/AEI_calcined
4113,58.476,108.0,CHA/AEI_calcined
4114,58.489,105.0,CHA/AEI_calcined
4115,58.502,111.0,CHA/AEI_calcined
4116,58.515,108.0,CHA/AEI_calcined
4117,58.528,105.0,CHA/AEI_calcined
4118,58.541,107.0,CHA/AEI_calcined
4119,58.554,110.0,CHA/AEI_calcined
4120,58.567,108.0,CHA/AEI_calcined
4121,58.58,108.0,CHA/AEI_calcined
4122,58.593,101.0,CHA/AEI_calcined
4123,58.606,106.0,CHA/AEI_calcined
4124,58.619,107.0,CHA/AEI_calcined
4125,58.632,109.0,CHA/AEI_calcined
4126,58.645,113.0,CHA/AEI_calcined
4127,58.658,110.0,CHA/AEI_calcined
4128,58.671,103.0,CHA/AEI_calcined
4129,58.684,107.0,CHA/AEI_calcined
4130,58.697,106.0,CHA/AEI_calcined
4131,58.71,107.0,CHA/AEI_calcined
4132,58.723,106.0,CHA/AEI_calcined
4133,58.736,105.0,CHA/AEI_calcined
4134,58.749,103.0,CHA/AEI_calcined
4135,58.762,106.0,CHA/AEI_calcined
4136,58.775,108.0,CHA/AEI_calcined
4137,58.788,113.0,CHA/AEI_calcined
4138,58.801,107.0,CHA/AEI_calcined
4139,58.814,108.0,CHA/AEI_calcined
4140,58.827,108.0,CHA/AEI_calcined
4141,58.84,106.0,CHA/AEI_calcined
4142,58.853,104.0,CHA/AEI_calcined
4143,58.866,106.0,CHA/AEI_calcined
4144,58.879,106.0,CHA/AEI_calcined
4145,58.892,103.0,CHA/AEI_calcined
4146,58.905,106.0,CHA/AEI_calcined
4147,58.918,106.0,CHA/AEI_calcined
4148,58.931,109.0,CHA/AEI_calcined
4149,58.944,106.0,CHA/AEI_calcined
4150,58.957,108.0,CHA/AEI_calcined
4151,58.97,108.0,CHA/AEI_calcined
4152,58.983,107.0,CHA/AEI_calcined
4153,58.996,109.0,CHA/AEI_calcined
4154,59.009,108.0,CHA/AEI_calcined
4155,59.022,109.0,CHA/AEI_calcined
4156,59.035,106.0,CHA/AEI_calcined
4157,59.048,102.0,CHA/AEI_calcined
4158,59.061,106.0,CHA/AEI_calcined
4159,59.074,107.0,CHA/AEI_calcined
4160,59.087,111.0,CHA/AEI_calcined
4161,59.1,113.0,CHA/AEI_calcined
4162,59.113,107.0,CHA/AEI_calcined
4163,59.126,108.0,CHA/AEI_calcined
4164,59.139,105.0,CHA/AEI_calcined
4165,59.152,105.0,CHA/AEI_calcined
4166,59.165,106.0,CHA/AEI_calcined
4167,59.178,110.0,CHA/AEI_calcined
4168,59.191,109.0,CHA/AEI_calcined
4169,59.204,106.0,CHA/AEI_calcined
4170,59.217,106.0,CHA/AEI_calcined
4171,59.23,105.0,CHA/AEI_calcined
4172,59.243,106.0,CHA/AEI_calcined
4173,59.256,110.0,CHA/AEI_calcined
4174,59.269,109.0,CHA/AEI_calcined
4175,59.282,106.0,CHA/AEI_calcined
4176,59.295,104.0,CHA/AEI_calcined
4177,59.308,104.0,CHA/AEI_calcined
4178,59.321,105.0,CHA/AEI_calcined
4179,59.334,105.0,CHA/AEI_calcined
4180,59.347,103.0,CHA/AEI_calcined
4181,59.36,102.0,CHA/AEI_calcined
4182,59.373,105.0,CHA/AEI_calcined
4183,59.386,105.0,CHA/AEI_calcined
4184,59.399,103.0,CHA/AEI_calcined
4185,59.412,104.0,CHA/AEI_calcined
4186,59.425,105.0,CHA/AEI_calcined
4187,59.438,104.0,CHA/AEI_calcined
4188,59.451,101.0,CHA/AEI_calcined
4189,59.464,101.0,CHA/AEI_calcined
4190,59.477,105.0,CHA/AEI_calcined
4191,59.49,105.0,CHA/AEI_calcined
4192,59.503,105.0,CHA/AEI_calcined
4193,59.516,106.0,CHA/AEI_calcined
4194,59.529,104.0,CHA/AEI_calcined
4195,59.542,105.0,CHA/AEI_calcined
4196,59.555,104.0,CHA/AEI_calcined
4197,59.568,104.0,CHA/AEI_calcined
4198,59.581,106.0,CHA/AEI_calcined
4199,59.594,104.0,CHA/AEI_calcined
4200,59.607,104.0,CHA/AEI_calcined
4201,59.62,106.0,CHA/AEI_calcined
4202,59.633,105.0,CHA/AEI_calcined
4203,59.646,106.0,CHA/AEI_calcined
4204,59.659,103.0,CHA/AEI_calcined
4205,59.672,104.0,CHA/AEI_calcined
4206,59.685,107.0,CHA/AEI_calcined
4207,59.698,107.0,CHA/AEI_calcined
4208,59.711,107.0,CHA/AEI_calcined
4209,59.724,107.0,CHA/AEI_calcined
4210,59.737,108.0,CHA/AEI_calcined
4211,59.75,106.0,CHA/AEI_calcined
4212,59.763,112.0,CHA/AEI_calcined
4213,59.776,110.0,CHA/AEI_calcined
4214,59.789,107.0,CHA/AEI_calcined
4215,59.802,110.0,CHA/AEI_calcined
4216,59.815,108.0,CHA/AEI_calcined
4217,59.828,110.0,CHA/AEI_calcined
4218,59.841,112.0,CHA/AEI_calcined
4219,59.854,107.0,CHA/AEI_calcined
4220,59.867,108.0,CHA/AEI_calcined
4221,59.88,114.0,CHA/AEI_calcined
4222,59.893,114.0,CHA/AEI_calcined
4223,59.906,115.0,CHA/AEI_calcined
4224,59.919,115.0,CHA/AEI_calcined
4225,59.932,118.0,CHA/AEI_calcined
4226,59.945,118.0,CHA/AEI_calcined
4227,59.958,113.0,CHA/AEI_calcined
4228,59.971,119.0,CHA/AEI_calcined
4229,59.984,121.0,CHA/AEI_calcined
4230,59.997,119.0,CHA/AEI_calcined
4231,60.01,126.0,CHA/AEI_calcined
4232,60.023,125.0,CHA/AEI_calcined
4233,60.036,126.0,CHA/AEI_calcined
4234,60.049,118.0,CHA/AEI_calcined
4235,60.062,124.0,CHA/AEI_calcined
4236,60.075,125.0,CHA/AEI_calcined
4237,60.088,127.0,CHA/AEI_calcined
4238,60.101,130.0,CHA/AEI_calcined
4239,60.114,132.0,CHA/AEI_calcined
4240,60.127,130.0,CHA/AEI_calcined
4241,60.14,134.0,CHA/AEI_calcined
4242,60.153,135.0,CHA/AEI_calcined
4243,60.166,136.0,CHA/AEI_calcined
4244,60.179,139.0,CHA/AEI_calcined
4245,60.192,131.0,CHA/AEI_calcined
4246,60.205,135.0,CHA/AEI_calcined
4247,60.218,132.0,CHA/AEI_calcined
4248,60.231,130.0,CHA/AEI_calcined
4249,60.244,129.0,CHA/AEI_calcined
4250,60.257,132.0,CHA/AEI_calcined
4251,60.27,133.0,CHA/AEI_calcined
4252,60.283,139.0,CHA/AEI_calcined
4253,60.296,139.0,CHA/AEI_calcined
4254,60.309,133.0,CHA/AEI_calcined
4255,60.322,135.0,CHA/AEI_calcined
4256,60.335,137.0,CHA/AEI_calcined
4257,60.348,132.0,CHA/AEI_calcined
4258,60.361,133.0,CHA/AEI_calcined
4259,60.374,134.0,CHA/AEI_calcined
4260,60.387,131.0,CHA/AEI_calcined
4261,60.4,131.0,CHA/AEI_calcined
4262,60.413,131.0,CHA/AEI_calcined
4263,60.426,125.0,CHA/AEI_calcined
4264,60.439,124.0,CHA/AEI_calcined
4265,60.452,127.0,CHA/AEI_calcined
4266,60.465,129.0,CHA/AEI_calcined
4267,60.478,125.0,CHA/AEI_calcined
4268,60.491,124.0,CHA/AEI_calcined
4269,60.504,126.0,CHA/AEI_calcined
4270,60.517,124.0,CHA/AEI_calcined
4271,60.53,123.0,CHA/AEI_calcined
4272,60.543,123.0,CHA/AEI_calcined
4273,60.556,125.0,CHA/AEI_calcined
4274,60.569,124.0,CHA/AEI_calcined
4275,60.582,121.0,CHA/AEI_calcined
4276,60.595,119.0,CHA/AEI_calcined
4277,60.608,117.0,CHA/AEI_calcined
4278,60.621,116.0,CHA/AEI_calcined
4279,60.634,115.0,CHA/AEI_calcined
4280,60.647,117.0,CHA/AEI_calcined
4281,60.66,116.0,CHA/AEI_calcined
4282,60.673,115.0,CHA/AEI_calcined
4283,60.686,115.0,CHA/AEI_calcined
4284,60.699,116.0,CHA/AEI_calcined
4285,60.712,114.0,CHA/AEI_calcined
4286,60.725,111.0,CHA/AEI_calcined
4287,60.738,110.0,CHA/AEI_calcined
4288,60.751,114.0,CHA/AEI_calcined
4289,60.764,118.0,CHA/AEI_calcined
4290,60.777,117.0,CHA/AEI_calcined
4291,60.79,117.0,CHA/AEI_calcined
4292,60.803,117.0,CHA/AEI_calcined
4293,60.816,113.0,CHA/AEI_calcined
4294,60.829,114.0,CHA/AEI_calcined
